rand,sharpness,corruption: gaussian_noise, severity: 1,batch-size: 16,43.47,11.63
rand,sharpness,corruption: shot_noise, severity: 1,batch-size: 16,41.42,11.5
rand,sharpness,corruption: impulse_noise, severity: 1,batch-size: 16,61.63,12.95
rand,sharpness,corruption: glass_blur, severity: 1,batch-size: 16,41.32,10.9
rand,sharpness,corruption: defocus_blur, severity: 1,batch-size: 16,41.07,10.61
rand,sharpness,corruption: zoom_blur, severity: 1,batch-size: 16,77.76,11.54
rand,sharpness,corruption: motion_blur, severity: 1,batch-size: 16,51.76,10.61
rand,sharpness,corruption: brightness, severity: 1,batch-size: 16,87.56,15.08
rand,sharpness,corruption: snow, severity: 1,batch-size: 16,79.36,11.3
rand,sharpness,corruption: frost, severity: 1,batch-size: 16,79.68,10.47
rand,sharpness,corruption: fog, severity: 1,batch-size: 16,69.56,11.0
rand,sharpness,corruption: contrast, severity: 1,batch-size: 16,80.78,13.34
rand,sharpness,corruption: pixelate, severity: 1,batch-size: 16,46.31,12.09
rand,sharpness,corruption: jpeg_compression, severity: 1,batch-size: 16,49.93,13.37
rand,sharpness,corruption: elastic_transform, severity: 1,batch-size: 16,27.22,12.12
rand,sharpness,corruption: gaussian_noise, severity: 2,batch-size: 16,26.62,11.12
rand,sharpness,corruption: shot_noise, severity: 2,batch-size: 16,25.01,10.6
rand,sharpness,corruption: impulse_noise, severity: 2,batch-size: 16,42.95,11.19
rand,sharpness,corruption: glass_blur, severity: 2,batch-size: 16,37.63,10.75
rand,sharpness,corruption: defocus_blur, severity: 2,batch-size: 16,31.12,10.87
rand,sharpness,corruption: zoom_blur, severity: 2,batch-size: 16,74.05,11.17
rand,sharpness,corruption: motion_blur, severity: 2,batch-size: 16,35.67,10.31
rand,sharpness,corruption: brightness, severity: 2,batch-size: 16,85.0,16.94
rand,sharpness,corruption: snow, severity: 2,batch-size: 16,60.69,9.39
rand,sharpness,corruption: frost, severity: 2,batch-size: 16,68.58,10.24
rand,sharpness,corruption: fog, severity: 2,batch-size: 16,59.13,10.61
rand,sharpness,corruption: contrast, severity: 2,batch-size: 16,74.84,13.03
rand,sharpness,corruption: pixelate, severity: 2,batch-size: 16,39.87,11.97
rand,sharpness,corruption: jpeg_compression, severity: 2,batch-size: 16,42.85,12.45
