rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['brightness'], severity: 1,batch-size: 32,0.9438,0.9441,2.124504760812266,2.115691611942011
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['contrast'], severity: 1,batch-size: 2,0.8972,0.8934,0.4019634705306962,0.25966706257406624
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['contrast'], severity: 1,batch-size: 4,0.8972,0.8958,0.9078732722461224,0.6349719938635826
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['contrast'], severity: 1,batch-size: 8,0.8972,0.8954,1.5083056767463685,1.1214637650966643
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['contrast'], severity: 1,batch-size: 16,0.8972,0.8944,2.1375366554260253,1.6917199026107788
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['contrast'], severity: 1,batch-size: 32,0.8972,0.8949,2.7975133965952326,2.310425258673037
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['pixelate'], severity: 1,batch-size: 2,0.3669,0.4484,0.5891072453353554,0.4947825867017731
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['pixelate'], severity: 1,batch-size: 4,0.3669,0.471,1.2332991539299487,1.0405581367611885
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['pixelate'], severity: 1,batch-size: 8,0.3669,0.4794,1.9031961441993714,1.6270035826683045
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['pixelate'], severity: 1,batch-size: 16,0.3669,0.4737,2.5804339431762697,2.264864667606354
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['pixelate'], severity: 1,batch-size: 32,0.3669,0.473,3.2661232430333147,2.9622781173870587
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['jpeg_compression'], severity: 1,batch-size: 2,0.6026,0.5654,0.3813316403431818,0.3716232054419816
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['jpeg_compression'], severity: 1,batch-size: 4,0.6026,0.5698,0.8624320622235536,0.8569095579534769
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['jpeg_compression'], severity: 1,batch-size: 8,0.6026,0.5831,1.4316543407917022,1.4285816163301468
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['jpeg_compression'], severity: 1,batch-size: 16,0.6026,0.5852,2.0566789407730104,2.0504178763389587
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['jpeg_compression'], severity: 1,batch-size: 32,0.6026,0.607,2.0566789407730104,2.0504178763389587
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['elastic_transform'], severity: 1,batch-size: 2,0.2456,0.275,1.2862569924235343,1.217779853540659
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['elastic_transform'], severity: 1,batch-size: 4,0.2456,0.2795,1.2862569924235343,1.217779853540659
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['elastic_transform'], severity: 1,batch-size: 8,0.2456,0.2812,1.9771142972946167,1.8749110684871673
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['elastic_transform'], severity: 1,batch-size: 16,0.2456,0.2849,2.6705008407592774,2.5433497369766234
rand3,['l_2'],['sharpness'], reverse_iter: ,5, corruption: ,['elastic_transform'], severity: 1,batch-size: 32,0.2456,0.282,3.366506414291577,3.250288359273356
