sharpness,corruption: gaussian_noise, severity: 1,batch-size: 16,43.47,46.11
sharpness,corruption: gaussian_noise, severity: 1,batch-size: 16,43.47,46.07
sharpness,corruption: gaussian_noise, severity: 1,batch-size: 16,43.47,46.11
sharpness,corruption: shot_noise, severity: 1,batch-size: 16,41.42,42.61
sharpness,corruption: impulse_noise, severity: 1,batch-size: 16,61.63,63.27
sharpness,corruption: glass_blur, severity: 1,batch-size: 16,41.32,40.8
sharpness,corruption: defocus_blur, severity: 1,batch-size: 16,41.07,42.24
sharpness,corruption: zoom_blur, severity: 1,batch-size: 16,77.76,79.44
sharpness,corruption: motion_blur, severity: 1,batch-size: 16,51.76,53.2
sharpness,corruption: brightness, severity: 1,batch-size: 16,87.56,87.58
sharpness,corruption: snow, severity: 1,batch-size: 16,79.36,79.38
sharpness,corruption: frost, severity: 1,batch-size: 16,79.68,80.53
sharpness,corruption: fog, severity: 1,batch-size: 16,69.56,69.59
sharpness,corruption: contrast, severity: 1,batch-size: 16,80.78,79.3
sharpness,corruption: pixelate, severity: 1,batch-size: 16,46.31,46.77
sharpness,corruption: jpeg_compression, severity: 1,batch-size: 16,49.93,52.2
sharpness,corruption: elastic_transform, severity: 1,batch-size: 16,27.22,23.57
sharpness,corruption: gaussian_noise, severity: 2,batch-size: 16,26.62,28.1
sharpness,corruption: shot_noise, severity: 2,batch-size: 16,25.01,25.73
sharpness,corruption: impulse_noise, severity: 2,batch-size: 16,42.95,44.11
sharpness,corruption: glass_blur, severity: 2,batch-size: 16,37.63,36.86
sharpness,corruption: defocus_blur, severity: 2,batch-size: 16,31.12,30.54
sharpness,corruption: zoom_blur, severity: 2,batch-size: 16,74.05,76.78
sharpness,corruption: motion_blur, severity: 2,batch-size: 16,35.67,35.26
sharpness,corruption: brightness, severity: 2,batch-size: 16,85.0,85.91
sharpness,corruption: snow, severity: 2,batch-size: 16,60.69,62.44
sharpness,corruption: frost, severity: 2,batch-size: 16,68.58,70.24
sharpness,corruption: fog, severity: 2,batch-size: 16,59.13,60.03
sharpness,corruption: contrast, severity: 2,batch-size: 16,74.84,73.56
sharpness,corruption: pixelate, severity: 2,batch-size: 16,39.87,40.69
sharpness,corruption: jpeg_compression, severity: 2,batch-size: 16,42.85,45.96
sharpness,corruption: elastic_transform, severity: 2,batch-size: 16,22.8,20.16
sharpness,corruption: gaussian_noise, severity: 3,batch-size: 16,16.93,16.79
sharpness,corruption: shot_noise, severity: 3,batch-size: 16,17.0,16.86
sharpness,corruption: impulse_noise, severity: 3,batch-size: 16,32.45,33.9
sharpness,corruption: glass_blur, severity: 3,batch-size: 16,27.92,26.74
sharpness,corruption: defocus_blur, severity: 3,batch-size: 16,19.38,19.49
sharpness,corruption: zoom_blur, severity: 3,batch-size: 16,71.41,74.29
sharpness,corruption: motion_blur, severity: 3,batch-size: 16,24.83,23.86
sharpness,corruption: brightness, severity: 3,batch-size: 16,80.68,82.08
sharpness,corruption: snow, severity: 3,batch-size: 16,65.69,67.98
sharpness,corruption: frost, severity: 3,batch-size: 16,58.66,61.44
sharpness,corruption: fog, severity: 3,batch-size: 16,38.63,39.18
sharpness,corruption: contrast, severity: 3,batch-size: 16,63.82,62.25
sharpness,corruption: pixelate, severity: 3,batch-size: 16,27.66,28.29
sharpness,corruption: jpeg_compression, severity: 3,batch-size: 16,38.29,40.91
sharpness,corruption: elastic_transform, severity: 3,batch-size: 16,18.42,17.33
sharpness,corruption: gaussian_noise, severity: 4,batch-size: 16,13.69,12.78
sharpness,corruption: shot_noise, severity: 4,batch-size: 16,13.82,12.56
sharpness,corruption: impulse_noise, severity: 4,batch-size: 16,18.95,19.46
sharpness,corruption: glass_blur, severity: 4,batch-size: 16,27.44,25.47
sharpness,corruption: defocus_blur, severity: 4,batch-size: 16,16.2,16.2
sharpness,corruption: zoom_blur, severity: 4,batch-size: 16,67.55,70.91
sharpness,corruption: motion_blur, severity: 4,batch-size: 16,18.99,18.49
sharpness,corruption: brightness, severity: 4,batch-size: 16,73.44,75.68
sharpness,corruption: snow, severity: 4,batch-size: 16,55.21,57.66
sharpness,corruption: frost, severity: 4,batch-size: 16,59.04,60.98
sharpness,corruption: fog, severity: 4,batch-size: 16,27.26,26.41
sharpness,corruption: contrast, severity: 4,batch-size: 16,38.87,35.04
sharpness,corruption: pixelate, severity: 4,batch-size: 16,22.77,22.62
sharpness,corruption: jpeg_compression, severity: 4,batch-size: 16,30.88,32.96
sharpness,corruption: elastic_transform, severity: 4,batch-size: 16,16.64,15.41
sharpness,corruption: gaussian_noise, severity: 5,batch-size: 16,12.32,11.3
sharpness,corruption: shot_noise, severity: 5,batch-size: 16,12.37,11.69
sharpness,corruption: impulse_noise, severity: 5,batch-size: 16,13.29,12.88
sharpness,corruption: glass_blur, severity: 5,batch-size: 16,24.26,21.5
sharpness,corruption: defocus_blur, severity: 5,batch-size: 16,14.51,14.52
sharpness,corruption: zoom_blur, severity: 5,batch-size: 16,60.63,64.22
sharpness,corruption: motion_blur, severity: 5,batch-size: 16,17.24,16.66
sharpness,corruption: brightness, severity: 5,batch-size: 16,63.16,66.29
sharpness,corruption: snow, severity: 5,batch-size: 16,43.47,46.76
sharpness,corruption: frost, severity: 5,batch-size: 16,52.13,54.15
sharpness,corruption: fog, severity: 5,batch-size: 16,18.78,17.58
sharpness,corruption: contrast, severity: 5,batch-size: 16,19.77,18.58
sharpness,corruption: pixelate, severity: 5,batch-size: 16,20.39,20.65
sharpness,corruption: jpeg_compression, severity: 5,batch-size: 16,25.18,25.82
sharpness,corruption: elastic_transform, severity: 5,batch-size: 16,15.23,14.46
