sharpness,corruption: gaussian_noise, severity: 1,batch-size: 16,43.47,46.16
sharpness,corruption: shot_noise, severity: 1,batch-size: 16,41.42,42.53
sharpness,corruption: impulse_noise, severity: 1,batch-size: 16,61.63,63.23
sharpness,corruption: glass_blur, severity: 1,batch-size: 16,41.32,40.76
sharpness,corruption: defocus_blur, severity: 1,batch-size: 16,41.07,42.2
sharpness,corruption: zoom_blur, severity: 1,batch-size: 16,77.76,79.53
sharpness,corruption: motion_blur, severity: 1,batch-size: 16,51.76,53.3
sharpness,corruption: brightness, severity: 1,batch-size: 16,87.56,87.58
sharpness,corruption: snow, severity: 1,batch-size: 16,79.36,79.47
sharpness,corruption: frost, severity: 1,batch-size: 16,79.68,80.58
sharpness,corruption: fog, severity: 1,batch-size: 16,69.56,69.35
sharpness,corruption: contrast, severity: 1,batch-size: 16,80.78,79.35
sharpness,corruption: pixelate, severity: 1,batch-size: 16,46.31,46.8
sharpness,corruption: jpeg_compression, severity: 1,batch-size: 16,49.93,52.23
sharpness,corruption: elastic_transform, severity: 1,batch-size: 16,27.22,23.59
sharpness,corruption: gaussian_noise, severity: 2,batch-size: 16,26.62,28.06
sharpness,corruption: shot_noise, severity: 2,batch-size: 16,25.01,25.5
sharpness,corruption: impulse_noise, severity: 2,batch-size: 16,42.95,44.02
sharpness,corruption: glass_blur, severity: 2,batch-size: 16,37.63,36.88
sharpness,corruption: defocus_blur, severity: 2,batch-size: 16,31.12,30.45
sharpness,corruption: zoom_blur, severity: 2,batch-size: 16,74.05,76.79
sharpness,corruption: motion_blur, severity: 2,batch-size: 16,35.67,35.23
sharpness,corruption: brightness, severity: 2,batch-size: 16,85.0,85.94
sharpness,corruption: snow, severity: 2,batch-size: 16,60.69,62.48
sharpness,corruption: frost, severity: 2,batch-size: 16,68.58,70.24
sharpness,corruption: fog, severity: 2,batch-size: 16,59.13,60.01
sharpness,corruption: contrast, severity: 2,batch-size: 16,74.84,73.75
sharpness,corruption: pixelate, severity: 2,batch-size: 16,39.87,40.7
sharpness,corruption: jpeg_compression, severity: 2,batch-size: 16,42.85,45.94
sharpness,corruption: elastic_transform, severity: 2,batch-size: 16,22.8,20.33
sharpness,corruption: gaussian_noise, severity: 3,batch-size: 16,16.93,16.69
sharpness,corruption: shot_noise, severity: 3,batch-size: 16,17.0,16.69
sharpness,corruption: impulse_noise, severity: 3,batch-size: 16,32.45,33.67
sharpness,corruption: glass_blur, severity: 3,batch-size: 16,27.92,26.71
sharpness,corruption: defocus_blur, severity: 3,batch-size: 16,19.38,19.53
sharpness,corruption: zoom_blur, severity: 3,batch-size: 16,71.41,74.36
sharpness,corruption: motion_blur, severity: 3,batch-size: 16,24.83,23.87
sharpness,corruption: brightness, severity: 3,batch-size: 16,80.68,82.12
sharpness,corruption: snow, severity: 3,batch-size: 16,65.69,67.97
sharpness,corruption: frost, severity: 3,batch-size: 16,58.66,61.48
sharpness,corruption: fog, severity: 3,batch-size: 16,38.63,39.19
sharpness,corruption: contrast, severity: 3,batch-size: 16,63.82,62.14
sharpness,corruption: pixelate, severity: 3,batch-size: 16,27.66,28.35
sharpness,corruption: jpeg_compression, severity: 3,batch-size: 16,38.29,40.86
sharpness,corruption: elastic_transform, severity: 3,batch-size: 16,18.42,17.41
sharpness,corruption: gaussian_noise, severity: 4,batch-size: 16,13.69,12.93
sharpness,corruption: shot_noise, severity: 4,batch-size: 16,13.82,12.55
sharpness,corruption: impulse_noise, severity: 4,batch-size: 16,18.95,19.21
sharpness,corruption: glass_blur, severity: 4,batch-size: 16,27.44,25.51
sharpness,corruption: defocus_blur, severity: 4,batch-size: 16,16.2,16.23
sharpness,corruption: zoom_blur, severity: 4,batch-size: 16,67.55,70.96
sharpness,corruption: motion_blur, severity: 4,batch-size: 16,18.99,18.43
sharpness,corruption: brightness, severity: 4,batch-size: 16,73.44,75.7
sharpness,corruption: snow, severity: 4,batch-size: 16,55.21,57.65
sharpness,corruption: frost, severity: 4,batch-size: 16,59.04,61.01
sharpness,corruption: fog, severity: 4,batch-size: 16,27.26,26.47
sharpness,corruption: contrast, severity: 4,batch-size: 16,38.87,35.32
sharpness,corruption: pixelate, severity: 4,batch-size: 16,22.77,22.67
sharpness,corruption: jpeg_compression, severity: 4,batch-size: 16,30.88,33.02
sharpness,corruption: elastic_transform, severity: 4,batch-size: 16,16.64,15.32
sharpness,corruption: gaussian_noise, severity: 5,batch-size: 16,12.32,11.44
sharpness,corruption: shot_noise, severity: 5,batch-size: 16,12.37,11.66
sharpness,corruption: impulse_noise, severity: 5,batch-size: 16,13.29,12.78
sharpness,corruption: glass_blur, severity: 5,batch-size: 16,24.26,21.53
sharpness,corruption: defocus_blur, severity: 5,batch-size: 16,14.51,14.5
sharpness,corruption: zoom_blur, severity: 5,batch-size: 16,60.63,64.21
sharpness,corruption: motion_blur, severity: 5,batch-size: 16,17.24,16.65
sharpness,corruption: brightness, severity: 5,batch-size: 16,63.16,66.3
sharpness,corruption: snow, severity: 5,batch-size: 16,43.47,46.95
sharpness,corruption: frost, severity: 5,batch-size: 16,52.13,54.23
sharpness,corruption: fog, severity: 5,batch-size: 16,18.78,17.59
sharpness,corruption: contrast, severity: 5,batch-size: 16,19.77,18.71
sharpness,corruption: pixelate, severity: 5,batch-size: 16,20.39,20.68
sharpness,corruption: jpeg_compression, severity: 5,batch-size: 16,25.18,25.88
sharpness,corruption: elastic_transform, severity: 5,batch-size: 16,15.23,14.52
